gene_symbol,center,background,all_p_value,all_test_statistic,all_n_mutants,all_n_controls,all_mean_mutant_logprob,all_std_mutant_logprob,all_mean_mutant_distance,all_mean_control_logprob,all_std_control_logprob,all_mean_control_distance,male_p_value,male_test_statistic,male_n_mutants,male_n_controls,male_mean_mutant_logprob,male_std_mutant_logprob,male_mean_mutant_distance,male_mean_control_logprob,male_std_control_logprob,male_mean_control_distance,female_p_value,female_test_statistic,female_n_mutants,female_n_controls,female_mean_mutant_logprob,female_std_mutant_logprob,female_mean_mutant_distance,female_mean_control_logprob,female_std_control_logprob,female_mean_control_distance,all_q_value,male_q_value,female_q_value
Cdk13,HMGU,involves: C57BL/6NTac,0.3454929465384967,0.9439543722224981,7.0,755.0,-5.005228380730876,0.8598167650797505,1.8572961851260295,-5.670801903312396,1.8612046351001934,2.109513301708331,0.7211786441021946,0.3571394190106197,4.0,392.0,-5.3484810169570185,0.982105794822172,1.9948926387186567,-5.711830539940009,2.0272060202448934,2.1004645701555638,0.2595999826208011,1.129098166545069,3.0,363.0,-4.546855718362562,0.4337965374929722,1.6700148192288584,-5.621881883819656,1.6441188657967558,2.122178476228498,0.8643188311743909,0.9702320141395775,0.8124120668243252
Ncam2,ICS,involves: C57BL/6N,0.4690442631509937,0.724217008035919,6.0,1512.0,-4.868831001341974,0.5346966155445588,1.5266465222864178,-6.144941845987021,4.313162069043365,1.9696863889586644,0.5552487721621382,0.5901722574568632,3.0,767.0,-4.424932160098902,0.30711678253300523,1.2780536140622332,-6.082626672715604,4.858678812987048,1.927026213734294,0.5948671816720301,0.532024856851852,3.0,745.0,-5.214673461143978,0.44825770472200616,1.720258689678116,-6.203688758804432,3.215387609883727,2.0155067810328844,0.924978160338207,0.9428158295972731,0.9334217725257083
Slc52a2,TCP,involves: C57BL/6NCrl,1.9575965724091146e-08,-5.694057516828949,4.0,588.0,-13.058382343960275,5.562444357186216,4.015310878822079,-6.623468812049034,2.2092663048105936,2.0647091893471874,,,,,,,,,,,,,,,,,,,,,3.5765235449634293e-07,,
Avl9,JAX,involves: C57BL/6NJ,0.9724076508667749,-0.03459217619994745,8.0,2541.0,-6.637776355557746,0.9990142628811234,2.173374826563375,-6.606669678942392,2.541819438173644,2.0318895214245827,0.9913233395473253,0.01087694348797245,4.0,1264.0,-6.6076561247674865,0.1455620204628916,2.2291084421522704,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.9142831243440914,-0.10765894261006734,4.0,1277.0,-6.728991102700558,1.4996261751677196,2.1417688410858426,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9941743598374057,0.9996950126154676,0.9885822270836775
Pdk3,WTSI,involves: C57BL/6N,0.6353805989097683,0.47432761493065084,4.0,904.0,-5.55485752632577,0.406957419274642,1.7064022810081778,-6.569100162739253,4.271750744660499,2.010461135556884,,,,,,,,,,,0.6559094230462812,0.44586273196840787,4.0,451.0,-5.4497764539813085,0.47295684777850433,1.7221452547940583,-6.428290782815862,4.379423600317144,2.009841684978383,0.9527493052492183,,0.950892621766263
Gpbp1,HMGU,involves: C57BL/6NTac,0.0006726476324476236,-3.414578973975104,8.0,755.0,-7.994584277790587,4.6727694466978225,2.8206109648899655,-5.670801903312396,1.8612046351001934,2.109513301708331,0.0001742130698939746,-3.7899962046833036,4.0,392.0,-9.748648139024422,6.303709546467852,3.259111083677152,-5.711830539940009,2.0272060202448934,2.1004645701555638,0.3295172784658651,-0.976391259645475,4.0,363.0,-6.432454192732987,1.8713670357982957,2.4263763563743073,-5.621881883819656,1.6441188657967558,2.122178476228498,0.006589363513135362,0.0023036966385247193,0.856575672285584
Ankrd9,WTSI,involves: C57BL/6N,0.5237049590230171,-0.6378912344209694,8.0,904.0,-7.53591271900032,3.173532740340458,2.39270946103853,-6.569100162739253,4.271750744660499,2.010461135556884,0.16819351729139823,-1.3802157779330573,7.0,453.0,-8.599574518951261,4.047367552643605,2.7300395046563644,-6.699122158669603,3.6000842965818887,2.024252302655386,,,,,,,,,,,0.9409807550439444,0.7093207913807799,
Eif3f,HMGU,involves: C57BL/6NCrl,0.3477701910118618,0.9391672482135203,8.0,1804.0,-4.804230397124785,0.7797562517888134,1.8031949271157637,-5.588725036334336,2.360734747761053,2.064343250081512,0.3295670005374912,0.97550235720202,4.0,920.0,-4.436319507148694,0.6248190228621132,1.6396682231667785,-5.529838430167123,2.239153925287703,2.0671786819100353,0.6411492005270807,0.4662527553630979,4.0,884.0,-5.076478144937314,0.6261897922386169,1.9350628138597594,-5.651403254036331,2.463013193500474,2.06174368792725,0.8665726754944235,0.8902903459344983,0.9504290889066077
Bbc3,MARC,involves: C57BL/6N,0.9806115230880119,-0.024343077837684555,4.0,147.0,-6.8671408918912675,0.5755887013886362,2.230755936425773,-6.847707529409178,1.5831697872317732,2.1220396628241462,,,,,,,,,,,,,,,,,,,,,0.99532414079828,,
Tspan14,MRC Harwell,involves: C57BL/6NTac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mroh8,CCP-IMG,involves: C57BL/6NCrl,0.19345305778611163,1.3007268263353908,14.0,2953.0,-5.786093250001552,1.864371649946935,1.588306387585305,-6.685641539860106,2.5835718438752338,2.0632708109997515,0.4051771300887743,0.8326479041756513,8.0,1480.0,-5.862620516777578,2.0484617510789573,1.6195374219129726,-6.679860884411158,2.770131851229327,2.054215146449878,0.22685709381984923,1.2089980484534206,6.0,1473.0,-5.527416064735319,1.0797526422029502,1.4913245906017343,-6.692104669950776,2.3571134528534827,2.071147195314441,0.6795448512910446,0.9104155869877018,0.780150328696313
Fam114a1,JAX,involves: C57BL/6NJ,0.7346777821797625,0.33894675557002457,8.0,2541.0,-6.301637615221116,2.0491397133476164,1.9308505279918444,-6.606669678942392,2.541819438173644,2.0318895214245827,0.7258388910415255,-0.350743833040369,4.0,1264.0,-7.054488022620531,2.3144641521530187,2.251932155746083,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.3690893418555006,0.8984977775817204,4.0,1277.0,-5.408567252485852,0.6194904525904648,1.5725601625060708,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9645169026650845,0.9703944021928843,0.8752925163759439
Pccb,UC Davis,involves: C57BL/6NCrl,0.9635116560886193,-0.045767384860921446,4.0,569.0,-6.177088865550114,2.1912050636409703,2.0953214367507864,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9923715352881931,,
Ube2f,UC Davis,involves: C57BL/6NCrl,0.770275004815639,-0.2921539926281193,4.0,569.0,-6.630740557740191,4.382456426909709,1.8990520861879767,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9660280139697829,,
Adora2b,JAX,involves: C57BL/6NJ,0.2867625591216595,-1.0654732044574058,15.0,2541.0,-7.307936988460354,2.3273475804744237,2.360079874160296,-6.606669678942392,2.541819438173644,2.0318895214245827,0.16162996732907853,-1.4004262736822384,8.0,1264.0,-7.847978739096936,2.7969418261352894,2.5136830920883195,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.8941391342715796,-0.13309500353492412,7.0,1277.0,-6.7197705420942615,1.3853541946323402,2.2005143231492847,-6.587651950276289,2.622290138915017,2.0283561980316174,0.8135931391797723,0.6962818401646461,0.9822625632965066
Lrrc8c,UC Davis,involves: C57BL/6NCrl,0.6294272790599518,0.4827936817519209,4.0,569.0,-5.209182244481777,0.8314343381733311,1.728399681386803,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9527493052492183,,
Osbpl10,JAX,involves: C57BL/6NJ,0.7320375379907534,0.34245396680308626,8.0,2541.0,-6.298656044063991,1.3668118871245891,1.9783615496468883,-6.606669678942392,2.541819438173644,2.0318895214245827,0.9070413995128997,0.11679453447745053,4.0,1264.0,-6.476888527928683,1.3526723955362636,2.090718566074419,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.6885831405410613,0.4008695294260423,4.0,1277.0,-6.0614758180068105,1.1816009507861773,1.8621735707264826,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9640505967208005,0.9875251227134942,0.9571282273074482
Tmem164,JAX,involves: C57BL/6NJ,0.3850385328125102,0.8687997398294264,8.0,2541.0,-5.825415850247989,0.9834984372036725,1.7836443896953798,-6.606669678942392,2.541819438173644,2.0318895214245827,0.2398954003391228,1.17580117171272,4.0,1264.0,-5.170151711319084,0.2498077190613293,1.438572297957199,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.9300546244478205,0.08779340296112574,4.0,1277.0,-6.472413276697898,1.2164868241385722,2.1005586690982034,-6.587651950276289,2.622290138915017,2.0283561980316174,0.89682507100162,0.8287295648078787,0.9893981095946169
Dmd,HMGU,involves: C57BL/6NCrl,0.17045510809265083,1.3712882143127119,8.0,1804.0,-4.443258947142887,0.8033547514380988,1.581513982269073,-5.588725036334336,2.360734747761053,2.064343250081512,0.6546206550489067,0.44749798643787775,4.0,920.0,-5.028095176465076,0.9390281604752668,1.9381879287953527,-5.529838430167123,2.239153925287703,2.0671786819100353,0.17755079866791498,1.349407564453651,4.0,884.0,-3.987703105517374,0.18512074977214618,1.2858395542466885,-5.651403254036331,2.463013193500474,2.06174368792725,0.6383163618692604,0.9611002636977855,0.701195825143198
Eif4g1,HMGU,involves: C57BL/6NCrl,0.008637462513253983,-2.6289466264005052,8.0,1804.0,-7.803390067780248,4.700340440218967,2.67419977387381,-5.588725036334336,2.360734747761053,2.064343250081512,0.024519136122256948,-2.252595295518459,4.0,920.0,-8.090765154521325,5.774317038110761,2.698315507801464,-5.529838430167123,2.239153925287703,2.0671786819100353,0.06360098938343199,-1.857293951298853,4.0,884.0,-7.9547556149873255,3.982177862645967,2.77613169996986,-5.651403254036331,2.463013193500474,2.06174368792725,0.06502117070136255,0.17220638404931435,0.355331429211043
Vgll4,HMGU,involves: C57BL/6NCrl,0.10954428038768879,1.6010322552970815,8.0,1804.0,-4.251590791067935,0.4365178827128713,1.5004659738172013,-5.588725036334336,2.360734747761053,2.064343250081512,0.31089779559433267,1.013897203569555,4.0,920.0,-4.393347227119365,0.5031973019703373,1.626845815288727,-5.529838430167123,2.239153925287703,2.0671786819100353,0.2096779793279612,1.2553630583926851,4.0,884.0,-4.103636922390153,0.24455079278927652,1.3684270194036994,-5.651403254036331,2.463013193500474,2.06174368792725,0.4988543636049452,0.8879041882476767,0.7642594155611677
Tekt1,CCP-IMG,involves: C57BL/6NCrl,0.6813512398628117,0.4106603894126441,15.0,2953.0,-6.41142248121966,1.3332281617322432,2.0256684009267465,-6.685641539860106,2.5835718438752338,2.0632708109997515,0.542957622131144,0.6084869424739042,7.0,1480.0,-6.042221369417539,0.7745555458722285,1.8847606895779465,-6.679860884411158,2.770131851229327,2.054215146449878,0.918353655477083,-0.10252526859593508,8.0,1473.0,-6.777764394411248,1.9635048270478026,2.1310308925688375,-6.692104669950776,2.3571134528534827,2.071147195314441,0.9625631822193487,0.9428158295972731,0.9893981095946169
Gck,MRC Harwell,involves: C57BL/6NTac,0.25126164187035194,1.1493382390906803,4.0,323.0,-5.02027124735052,0.7921352590797616,1.5335260787224527,-6.207887349286831,2.058392245428883,2.1035111651637655,,,,,,,,,,,,,,,,,,,,,0.7755081119798205,,
Dmxl2,WTSI,involves: C57BL/6N,0.9555016723416894,0.05581473865662909,6.0,904.0,-6.471619129618547,1.43763499805701,2.084227052675135,-6.569100162739253,4.271750744660499,2.010461135556884,0.7858855885237335,0.2718172155085963,5.0,453.0,-6.26004752934495,1.617685407487419,1.8973225929965234,-6.699122158669603,3.6000842965818887,2.024252302655386,,,,,,,,,,,0.9922288190077508,0.9759248143547731,
Zdhhc22,JAX,involves: C57BL/6NJ,0.9541304185651791,0.0575263631627024,8.0,2541.0,-6.5549402720083965,0.9743432123654683,2.1626407158136236,-6.606669678942392,2.541819438173644,2.0318895214245827,0.8020806860725611,-0.2507078322140454,4.0,1264.0,-6.930473788237029,0.6101249286331266,2.3552701882449454,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.7538940190484703,0.31357626637938274,4.0,1277.0,-6.17607777684408,1.0778779253894826,1.9747018927357476,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9922288190077508,0.9759248143547731,0.9695849331222972
Gjd4,JAX,involves: C57BL/6NJ,0.6102009168826101,-0.5098497303147782,8.0,2541.0,-7.065413171573775,1.839022142562977,2.3253859995781694,-6.606669678942392,2.541819438173644,2.0318895214245827,0.7846904641599098,0.27326971579965037,4.0,1264.0,-6.283866935348843,0.22882309193434974,2.0768115063649835,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.313550281227702,-1.0081976479802313,4.0,1277.0,-7.912334329413443,2.414814067971231,2.5923102159860365,-6.587651950276289,2.622290138915017,2.0283561980316174,0.950923203501146,0.9759248143547731,0.8561790412561455
Fam53a,CCP-IMG,involves: C57BL/6NCrl,0.4048663015915335,-0.8330806487765036,16.0,2953.0,-7.225216711286331,2.45298040543053,2.307697151270342,-6.685641539860106,2.5835718438752338,2.0632708109997515,0.2157693094870873,-1.2383839911704988,8.0,1480.0,-7.89694962673718,2.8274416016857034,2.552733183229824,-6.679860884411158,2.770131851229327,2.054215146449878,0.892366999133832,0.135333014185657,8.0,1473.0,-6.5791450538933764,1.3569857588413845,2.094125836628487,-6.692104669950776,2.3571134528534827,2.071147195314441,0.9089680719875286,0.7965354774904699,0.9822527386198752
Wdr45,JAX,involves: C57BL/6NJ,8.373868093536245e-43,-13.972492990783339,8.0,2541.0,-19.302152356766047,6.632149288165276,5.367709680570988,-6.606669678942392,2.541819438173644,2.0318895214245827,3.897282621436064e-20,-9.34821719931595,4.0,1264.0,-18.225496296775212,4.801956541527328,5.240391051207284,-6.6210780149217845,2.4659918418828792,2.036658936142281,3.621861434269511e-24,-10.350734010904297,4.0,1277.0,-20.361501536813485,7.9045976469810215,5.495005065203678,-6.587651950276289,2.622290138915017,2.0283561980316174,5.725308576941482e-41,1.6749036027838323e-18,1.9286412137485146e-22
Lrrc49,JAX,involves: C57BL/6NJ,0.3095634690515987,-1.0163411972835164,8.0,2541.0,-7.523561019458983,3.781880790008536,2.338502506026939,-6.606669678942392,2.541819438173644,2.0318895214245827,0.03271273408939285,-2.1379389680298697,4.0,1264.0,-9.27025639521873,4.01219270134414,3.003536574790814,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.4186211230556691,0.8090773704057265,4.0,1277.0,-5.525901559210348,0.6542564657682619,1.6494693832648961,-6.587651950276289,2.622290138915017,2.0283561980316174,0.8362241834063002,0.2143248095511945,0.8951501432917846
Ppp4r3b,HMGU,involves: C57BL/6NCrl,0.10895290346850725,1.603708420254378,7.0,1804.0,-4.156792084988036,0.625577119468496,1.4038988268799812,-5.588725036334336,2.360734747761053,2.064343250081512,0.28174105743820105,1.0770468547241558,4.0,920.0,-4.322396981005956,0.7539213915500443,1.517759095502135,-5.529838430167123,2.239153925287703,2.0671786819100353,0.2156031885032458,1.2391913048290109,3.0,884.0,-3.887254013100968,0.07478277552840176,1.211534498426196,-5.651403254036331,2.463013193500474,2.06174368792725,0.49729914370484524,0.8632844958465485,0.7692567970802044
Casp8,CCP-IMG,involves: C57BL/6NCrl,0.37921112516053135,0.8794822048408397,15.0,2953.0,-6.098270603564175,1.4850018760578936,1.8383829318177736,-6.685641539860106,2.5835718438752338,2.0632708109997515,0.5847293227830674,0.5466092620791116,7.0,1480.0,-6.10682185283198,1.4036531221733026,1.8498798919842445,-6.679860884411158,2.770131851229327,2.054215146449878,0.5756757595893656,0.559836471570686,8.0,1473.0,-6.224528908576964,1.7671601474166003,1.8802563956641076,-6.692104669950776,2.3571134528534827,2.071147195314441,0.892024119950859,0.9444621276272365,0.9323883489864384
Zfyve1,JAX,involves: C57BL/6NJ,0.36778622192563537,0.9007879831999954,8.0,2541.0,-5.796701030317111,0.8446353263287559,1.7661119358483006,-6.606669678942392,2.541819438173644,2.0318895214245827,0.6232135606430274,0.4914214762068952,4.0,1264.0,-6.014582294197206,0.7825821013322325,1.8980256677569458,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.4172601911858974,0.811446662454928,4.0,1277.0,-5.522742095308424,0.7970411264871873,1.6082718995721006,-6.587651950276289,2.622290138915017,2.0283561980316174,0.8843433706810403,0.9550777719961928,0.8951501432917846
Stat1,ICS,involves: C57BL/6N,0.7109653398291438,-0.3706289715983576,16.0,1512.0,-6.5469179569804545,4.270178956945903,2.1206457933276988,-6.144941845987021,4.313162069043365,1.9696863889586644,0.6857011181988055,0.40484817731669703,8.0,767.0,-5.38623205114165,0.5490301972975006,1.8779288847077162,-6.082626672715604,4.858678812987048,1.927026213734294,0.342263837198337,-0.9503033820427225,8.0,745.0,-7.301644057784751,5.3904493498319725,2.2384368054939654,-6.203688758804432,3.215387609883727,2.0155067810328844,0.9632007610259813,0.9667863625053098,0.8669135210341613
Cactin,CCP-IMG,involves: C57BL/6NCrl,0.4475967800599189,0.7595285881524848,15.0,2953.0,-6.178623565388771,0.9778179819793442,1.9293751525906828,-6.685641539860106,2.5835718438752338,2.0632708109997515,0.4895630659070763,0.691175738279799,8.0,1480.0,-6.002244697041542,0.9830806326853576,1.8372860398339155,-6.679860884411158,2.770131851229327,2.054215146449878,0.6739226785204981,0.4208542804178454,7.0,1473.0,-6.3167752122271095,0.9160328117593486,2.001324118560746,-6.692104669950776,2.3571134528534827,2.071147195314441,0.9229611825088658,0.9347745104258433,0.9524119487308087
Lactb,HMGU,involves: C57BL/6NTac,0.8590215737026773,0.1776798449837503,10.0,755.0,-5.565721249400135,1.3563224328454473,2.109355291229684,-5.670801903312396,1.8612046351001934,2.109513301708331,0.5993127338495792,-0.5258136795069474,5.0,392.0,-6.191531255462576,1.5575438329548015,2.3598712913221274,-5.711830539940009,2.0272060202448934,2.1004645701555638,0.42014570313299704,0.8070780058384023,5.0,363.0,-5.025591920917334,0.9080257118379251,1.9035228750379658,-5.621881883819656,1.6441188657967558,2.122178476228498,0.9811959219759302,0.9487172825152461,0.8962460796663624
Rlbp1,MRC Harwell,involves: C57BL/6NTac,0.9531132130976365,-0.05881490826699825,3.0,858.0,-6.452651919903496,0.2580676103339826,2.2606238517991466,-6.390719900461442,1.8216637401321998,2.1169207616045993,,,,,,,,,,,,,,,,,,,,,0.9922288190077508,,
Ptp4a2,TCP,involves: C57BL/6NCrl,0.6266770909665392,0.4866641406609653,4.0,588.0,-6.08417911824303,1.4550895372415367,1.8245262815186662,-6.623468812049034,2.2092663048105936,2.0647091893471874,,,,,,,,,,,,,,,,,,,,,0.9520070375436834,,
Lamp5,JAX,involves: C57BL/6NJ,0.04160213286343359,-2.0385090262003502,8.0,2541.0,-8.454605614288274,5.8604273055853575,2.5482146112136737,-6.606669678942392,2.541819438173644,2.0318895214245827,0.43626069114168176,0.7787700947185761,4.0,1264.0,-5.6599160927922805,0.8564810628985318,1.6877878800291666,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.0002997584642077302,-3.6254779508916055,4.0,1277.0,-11.402674800477849,7.324662972139811,3.438243809297654,-6.587651950276289,2.622290138915017,2.0283561980316174,0.2418101184489847,0.9195436222794765,0.0035105733540204283
Adgrf3,JAX,involves: C57BL/6NJ,0.4410016400950366,0.7706234369874126,8.0,2541.0,-5.913577240198404,1.300162046346517,1.7858093137256583,-6.606669678942392,2.541819438173644,2.0318895214245827,0.8608285438570492,0.1753552479686344,4.0,1264.0,-6.404566623311622,1.5101994486335983,1.9823146597592292,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.3402717694086431,0.9539844580215462,4.0,1277.0,-5.335826454575272,0.3548425644057223,1.5603544051024723,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9229611825088658,0.9825244911589439,0.8653452063862322
